"Player Details","","","","","","Route Share","","","","","","","","","","","","","","","","","",""
"Rank","Name","Team","POS","G","Season","W1","W2","W3","W4","W5","W6","W7","W8","W9","W10","W11","W12","W13","W14","W15","W16","W17","W18","TM RTE %"
"42","Rashid Shaheed","NO, SEA","WR","11","2025","83.7","77.5","82.2","77.1","90.6","73.3","83.8","75.4","80.8","61.5","73.3","","","","","","","","78.9"
"43","Brian Thomas","JAX","WR","8","2025","87.9","86.4","76.7","84.4","94.1","80.0","61.4","","71.8","","","","","","","","","","78.9"
"44","Nico Collins","HST","WR","9","2025","85.3","86.7","81.4","84.4","68.6","","50.0","","91.5","83.7","85.1","","","","","","","","78.7"
"45","Cooper Kupp","SEA","WR","9","2025","84.0","74.3","71.4","76.7","85.3","75.9","80.0","","","61.5","82.2","","","","","","","","78.3"
"46","Chris Godwin","TB","WR","2","2025","","","","86.4","68.4","","","","","","","","","","","","","","78.0"
"47","Isaiah Hodgins","NYG","WR","1","2025","","","","","","","","","","","77.4","","","","","","","","77.4"
"48","Juwan Johnson","NO","TE","10","2025","79.6","85.0","66.7","85.7","81.3","80.0","81.1","72.1","73.1","71.0","","","","","","","","","77.2"
"49","Xavier Legette","CAR","WR","9","2025","77.5","79.7","","","73.5","85.2","86.1","87.5","69.6","81.5","60.0","","","","","","","","77.1"
"50","Cade Otton","TB","TE","10","2025","75.7","80.0","57.6","81.8","57.9","84.0","90.7","70.4","","75.6","87.9","","","","","","","","76.9"
"51","Sam LaPorta","DET","TE","9","2025","88.4","69.0","62.1","81.5","75.0","80.6","73.5","","83.3","71.4","","","","","","","","","76.8"
"52","Elic Ayomanor","TEN","WR","10","2025","76.5","58.5","66.7","80.0","81.0","77.3","89.7","93.0","69.2","","74.4","","","","","","","","76.7"
"53","Jauan Jennings","SF","WR","9","2025","56.4","83.7","","72.5","","76.6","85.7","77.8","75.0","84.6","77.8","","","","","","","","76.5"
"54","CeeDee Lamb","DAL","WR","7","2025","88.6","94.7","6.4","","","","90.9","78.6","91.7","","91.2","","","","","","","","76.4"
"55","Jaylen Waddle","MIA","WR","11","2025","58.3","83.8","88.6","85.2","77.5","69.4","66.7","75.0","76.7","76.2","87.0","","","","","","","","76.2"
"56","Romeo Doubs","GB","WR","10","2025","65.2","76.5","83.9","71.7","","87.5","78.8","86.5","84.2","54.8","72.4","","","","","","","","75.9"
