season,week,team,off_plays,off_epa_total,off_success_rate,off_pass_plays,off_rush_plays,off_epa_per_play,def_plays,def_epa_total,def_success_rate,def_epa_per_play
2013,2,CAR,76,-4.471524661606492,0.3815789473684211,44,32,-0.05883585081061173,74,4.403441451516276,0.5135135135135135,0.05950596556103076
2013,2,CHI,66,-5.754347922584427,0.5454545454545454,39,27,-0.08718708973612768,64,-3.730401869744284,0.40625,-0.058287529214754434
2013,2,CIN,79,4.885131008099908,0.45569620253164556,45,34,0.06183710136835326,55,-12.687473741319662,0.2909090909090909,-0.2306813407512666
2013,2,CLE,62,-11.52834422154777,0.3387096774193548,42,20,-0.18594103583141564,71,-3.9854220656038972,0.39436619718309857,-0.05613270514935066
2013,2,DAL,61,-3.9264312622339315,0.4262295081967213,45,16,-0.06436772561039232,65,0.28147472016772745,0.36923076923076925,0.00433038031027273
2013,2,DEN,72,13.254592503017912,0.4166666666666667,43,29,0.18409156254191544,69,-12.059220998883328,0.4057971014492754,-0.17477131882439606
2013,2,DET,57,-2.4200788149876065,0.42105263157894735,37,20,-0.04245752306995801,67,-12.897794082009671,0.3582089552238806,-0.19250438928372643
2013,2,GB,70,21.535465703966405,0.5571428571428572,46,24,0.3076495100566629,59,13.222805761158789,0.4915254237288136,0.22411535188404727
2013,2,HOU,79,-1.2500758033400823,0.4050632911392405,50,29,-0.01582374434607699,67,-4.513586384201364,0.373134328358209,-0.06736696095822932
2013,2,IND,72,4.560324367411904,0.5138888888888888,46,26,0.06333783843627644,66,4.481629153775099,0.48484848484848486,0.06790347202689544
2013,2,JAX,63,-7.205285730309231,0.30158730158730157,44,19,-0.11436961476681319,61,-4.064568531649367,0.3114754098360656,-0.06663227101064535
2013,2,KC,65,0.28147472016772745,0.36923076923076925,40,25,0.00433038031027273,61,-3.9264312622339315,0.4262295081967213,-0.06436772561039232
2013,2,LA,73,3.8603707256835444,0.4794520547945205,55,18,0.05288179076278828,61,7.937371374806389,0.4426229508196721,0.1301208422099408
2013,2,LAC,79,21.765497208775006,0.5569620253164557,48,31,0.27551262289588613,58,20.585450387113283,0.5172413793103449,0.35492155839850487
2013,2,LV,61,-4.064568531649367,0.3114754098360656,27,34,-0.06663227101064535,63,-7.205285730309231,0.30158730158730157,-0.11436961476681319
2013,2,MIA,66,4.481629153775099,0.48484848484848486,39,27,0.06790347202689544,72,4.560324367411904,0.5138888888888888,0.06333783843627644
2013,2,MIN,64,-3.730401869744284,0.40625,31,33,-0.058287529214754434,66,-5.754347922584427,0.5454545454545454,-0.08718708973612768
2013,2,NE,64,-19.504173849918246,0.3125,40,24,-0.3047527164049726,71,-16.069051113154273,0.3380281690140845,-0.22632466356555314
2013,2,NO,70,-6.4572912739908706,0.4714285714285714,50,20,-0.09224701819986958,56,-7.4374089251863875,0.42857142857142855,-0.13281087366404262
2013,2,NYG,69,-12.059220998883328,0.4057971014492754,50,19,-0.17477131882439606,72,13.254592503017912,0.4166666666666667,0.18409156254191544
2013,2,NYJ,71,-16.069051113154273,0.3380281690140845,39,32,-0.22632466356555314,64,-19.504173849918246,0.3125,-0.3047527164049726
2013,2,PHI,58,20.585450387113283,0.5172413793103449,39,19,0.35492155839850487,79,21.765497208775006,0.5569620253164557,0.27551262289588613
2013,2,PIT,55,-12.687473741319662,0.2909090909090909,39,16,-0.2306813407512666,79,4.885131008099908,0.45569620253164556,0.06183710136835326
2013,2,SEA,70,-6.6344053836218215,0.3142857142857143,23,47,-0.09477721976602602,51,-25.362198506720674,0.3137254901960784,-0.4972980099356995
2013,2,SF,51,-25.362198506720674,0.3137254901960784,31,20,-0.4972980099356995,70,-6.6344053836218215,0.3142857142857143,-0.09477721976602602
2013,2,TB,56,-7.4374089251863875,0.42857142857142855,23,33,-0.13281087366404262,70,-6.4572912739908706,0.4714285714285714,-0.09224701819986958
2013,2,TEN,67,-4.513586384201364,0.373134328358209,34,33,-0.06736696095822932,79,-1.2500758033400823,0.4050632911392405,-0.01582374434607699
2013,2,WAS,59,13.222805761158789,0.4915254237288136,42,17,0.22411535188404727,70,21.535465703966405,0.5571428571428572,0.3076495100566629
2013,3,ARI,55,-13.230944163748063,0.41818181818181815,39,16,-0.2405626211590557,74,8.322936383218982,0.47297297297297297,0.112472113286743
2013,3,ATL,68,12.541264509257449,0.5294117647058824,38,30,0.1844303604302566,55,-1.8217169710459706,0.41818181818181815,-0.03312212674629038
2013,3,BAL,57,0.7595980072680142,0.3333333333333333,26,31,0.013326280829263407,61,-14.275790278616054,0.45901639344262296,-0.23402934882977136
2013,3,BUF,76,-14.23749227345903,0.3157894736842105,51,25,-0.1873354246507767,70,1.704059579024209,0.38571428571428573,0.024343708271774414
2013,3,CAR,74,10.677059313860546,0.44594594594594594,28,46,0.14428458532243982,50,-23.518599934511535,0.28,-0.4703719986902307
2013,3,CHI,60,4.1190507972898835,0.3333333333333333,32,28,0.06865084662149806,65,-20.233844839620055,0.46153846153846156,-0.3112899206095393
2013,3,CIN,56,-7.654130968463275,0.42857142857142855,32,24,-0.1366809101511299,77,-9.802083793273244,0.45454545454545453,-0.12729978952302914
2013,3,CLE,75,-3.3925844802282965,0.37333333333333335,58,17,-0.04523445973637729,79,-11.503232917764572,0.379746835443038,-0.1456105432628427
2013,3,DAL,59,13.785356269360314,0.5254237288135594,25,34,0.2336501062603443,67,-26.20726218476193,0.3582089552238806,-0.39115316693674523
2013,3,DEN,73,17.045202608883535,0.6027397260273972,38,35,0.23349592614908954,51,7.775248119258322,0.39215686274509803,0.15245584547565336
2013,3,DET,66,9.285836377666488,0.4393939393939394,43,23,0.14069449057070438,74,0.7740916920823575,0.4189189189189189,0.01046069854165348
2013,3,GB,77,-9.802083793273244,0.45454545454545453,47,30,-0.12729978952302914,56,-7.654130968463275,0.42857142857142855,-0.1366809101511299
2013,3,HOU,61,-14.275790278616054,0.45901639344262296,38,23,-0.23402934882977136,57,0.7595980072680142,0.3333333333333333,0.013326280829263407
2013,3,IND,67,11.1864010495708,0.47761194029850745,27,40,0.16696120969508657,53,-9.035183696367312,0.39622641509433965,-0.17047516408240213
2013,3,JAX,66,-15.5703796561284,0.3333333333333333,41,25,-0.23591484327467274,67,9.951992026708645,0.5522388059701493,0.14853719442848723
2013,3,KC,78,-1.8807452261264563,0.4230769230769231,40,38,-0.024112118283672518,64,-11.765060412388511,0.421875,-0.18382906894357048
2013,3,LA,67,-26.20726218476193,0.3582089552238806,55,12,-0.39115316693674523,59,13.785356269360314,0.5254237288135594,0.2336501062603443
2013,3,LAC,53,9.366627541747324,0.5471698113207547,26,27,0.17672882154240233,68,9.768379567889376,0.5,0.14365264070425554
2013,3,LV,51,7.775248119258322,0.39215686274509803,34,17,0.15245584547565336,73,17.045202608883535,0.6027397260273972,0.23349592614908954
2013,3,MIA,55,-1.8217169710459706,0.41818181818181815,40,15,-0.03312212674629038,68,12.541264509257449,0.5294117647058824,0.1844303604302566
2013,3,MIN,79,-11.503232917764572,0.379746835443038,48,31,-0.1456105432628427,75,-3.3925844802282965,0.37333333333333335,-0.04523445973637729
2013,3,NE,72,0.8738384682502174,0.4166666666666667,39,33,0.01213664539236413,66,-10.485151971699832,0.3939393939393939,-0.15886593896514897
2013,3,NO,74,8.322936383218982,0.47297297297297297,50,24,0.112472113286743,55,-13.230944163748063,0.41818181818181815,-0.2405626211590557
2013,3,NYG,50,-23.518599934511535,0.28,34,16,-0.4703719986902307,74,10.677059313860546,0.44594594594594594,0.14428458532243982
2013,3,NYJ,70,1.704059579024209,0.38571428571428573,29,41,0.024343708271774414,76,-14.23749227345903,0.3157894736842105,-0.1873354246507767
2013,3,PHI,64,-11.765060412388511,0.421875,36,28,-0.18382906894357048,78,-1.8807452261264563,0.4230769230769231,-0.024112118283672518
2013,3,PIT,65,-20.233844839620055,0.46153846153846156,44,21,-0.3112899206095393,60,4.1190507972898835,0.3333333333333333,0.06865084662149806
2013,3,SEA,67,9.951992026708645,0.5522388059701493,31,36,0.14853719442848723,66,-15.5703796561284,0.3333333333333333,-0.23591484327467274
2013,3,SF,53,-9.035183696367312,0.39622641509433965,30,23,-0.17047516408240213,67,11.1864010495708,0.47761194029850745,0.16696120969508657
2013,3,TB,66,-10.485151971699832,0.3939393939393939,44,22,-0.15886593896514897,72,0.8738384682502174,0.4166666666666667,0.01213664539236413
2013,3,TEN,68,9.768379567889376,0.5,39,29,0.14365264070425554,53,9.366627541747324,0.5471698113207547,0.17672882154240233
2013,3,WAS,74,0.7740916920823575,0.4189189189189189,52,22,0.01046069854165348,66,9.285836377666488,0.4393939393939394,0.14069449057070438
2013,4,ARI,59,-13.034603089491764,0.3559322033898305,39,20,-0.22092547609308075,76,-16.979335795409234,0.32894736842105265,-0.22341231309748993
2013,4,ATL,71,3.8779303475564526,0.4788732394366197,56,15,0.0546187372895275,62,19.209627306985176,0.46774193548387094,0.3098326984997609
2013,4,BAL,63,-16.71020632887825,0.2698412698412698,54,9,-0.2652413702996548,79,-11.925071546808967,0.3670886075949367,-0.1509502727444173
2013,4,BUF,79,-11.925071546808967,0.3670886075949367,24,55,-0.1509502727444173,63,-16.71020632887825,0.2698412698412698,-0.2652413702996548
2013,4,CHI,68,-3.544870872973916,0.4117647058823529,52,16,-0.05213045401432229,66,-5.266846515528601,0.4696969696969697,-0.07980070478073638
2013,4,CIN,64,-17.062551339379432,0.3125,44,20,-0.2666023646778036,71,3.0568821030898885,0.4225352112676056,0.04305467750830829
2013,4,CLE,71,3.0568821030898885,0.4225352112676056,41,30,0.04305467750830829,64,-17.062551339379432,0.3125,-0.2666023646778036
2013,4,DAL,56,2.420125294374748,0.5714285714285714,40,16,0.04321652311383479,70,8.815622801199025,0.5285714285714286,0.1259374685885575
2013,4,DEN,71,20.510106305962093,0.5915492957746479,38,33,0.28887473670369146,69,14.499614629873918,0.4492753623188406,0.21013934246194083
2013,4,DET,66,-5.266846515528601,0.4696969696969697,36,30,-0.07980070478073638,68,-3.544870872973916,0.4117647058823529,-0.05213045401432229
2013,4,HOU,88,-13.081688696860027,0.4090909090909091,53,35,-0.1486555533734094,58,-8.76241235791456,0.3793103448275862,-0.15107607513645793
2013,4,IND,70,14.015208061126135,0.4142857142857143,40,30,0.20021725801608764,54,-29.62665430256923,0.2777777777777778,-0.5486417463438746
2013,4,JAX,54,-29.62665430256923,0.2777777777777778,36,18,-0.5486417463438746,70,14.015208061126135,0.4142857142857143,0.20021725801608764
2013,4,KC,70,0.8666181801189232,0.38571428571428573,42,28,0.012380259715984618,61,-13.812999595553698,0.36065573770491804,-0.22644261632055243
2013,4,LA,66,-24.585694196578523,0.2878787878787879,46,20,-0.3725105181299776,65,1.4064152275285142,0.38461538461538464,0.021637157346592526
2013,4,LAC,70,8.815622801199025,0.5285714285714286,43,27,0.1259374685885575,56,2.420125294374748,0.5714285714285714,0.04321652311383479
2013,4,LV,65,-21.291912246170355,0.35384615384615387,39,26,-0.3275678807103132,64,-6.0158904477139,0.359375,-0.0939982882455297
2013,4,MIA,58,-7.524014855560381,0.4482758620689655,39,19,-0.1297243940613859,65,16.82473213059683,0.5230769230769231,0.2588420327784127
2013,4,MIN,51,21.695259551876454,0.45098039215686275,26,25,0.4253972461152246,77,11.121577880648598,0.5194805194805194,0.1444360763720597
2013,4,NE,62,19.209627306985176,0.46774193548387094,31,31,0.3098326984997609,71,3.8779303475564526,0.4788732394366197,0.0546187372895275
2013,4,NO,65,16.82473213059683,0.5230769230769231,41,24,0.2588420327784127,58,-7.524014855560381,0.4482758620689655,-0.1297243940613859
2013,4,NYG,61,-13.812999595553698,0.36065573770491804,40,21,-0.22644261632055243,70,0.8666181801189232,0.38571428571428573,0.012380259715984618
2013,4,NYJ,62,-16.107315351965475,0.4032258064516129,39,23,-0.25979540890266895,65,5.0331206511465645,0.3230769230769231,0.07743262540225483
2013,4,PHI,69,14.499614629873918,0.4492753623188406,34,35,0.21013934246194083,71,20.510106305962093,0.5915492957746479,0.28887473670369146
2013,4,PIT,77,11.121577880648598,0.5194805194805194,56,21,0.1444360763720597,51,21.695259551876454,0.45098039215686275,0.4253972461152246
2013,4,SEA,58,-8.76241235791456,0.3793103448275862,28,30,-0.15107607513645793,88,-13.081688696860027,0.4090909090909091,-0.1486555533734094
2013,4,SF,65,1.4064152275285142,0.38461538461538464,25,40,0.021637157346592526,66,-24.585694196578523,0.2878787878787879,-0.3725105181299776
2013,4,TB,76,-16.979335795409234,0.32894736842105265,45,31,-0.22341231309748993,59,-13.034603089491764,0.3559322033898305,-0.22092547609308075
2013,4,TEN,65,5.0331206511465645,0.3230769230769231,34,31,0.07743262540225483,62,-16.107315351965475,0.4032258064516129,-0.25979540890266895
2013,4,WAS,64,-6.0158904477139,0.359375,32,32,-0.0939982882455297,65,-21.291912246170355,0.35384615384615387,-0.3275678807103132
2013,5,ARI,58,-8.036229798005253,0.41379310344827586,30,28,-0.13855568617250438,66,-20.803995884236926,0.42424242424242425,-0.31521205885207465
2013,5,ATL,70,3.669037677173037,0.5,48,22,0.05241482395961482,46,9.611513304751654,0.45652173913043476,0.20894594140764464
2013,5,BAL,74,-2.1640991624050336,0.4189189189189189,34,40,-0.029244583275743696,57,-7.803262741182706,0.3157894736842105,-0.1368993463365387
2013,5,BUF,75,-7.368997010990318,0.37333333333333335,44,31,-0.09825329347987091,65,-1.1178617118578784,0.3384615384615385,-0.017197872490121207
2013,5,CAR,66,-20.803995884236926,0.42424242424242425,46,20,-0.31521205885207465,58,-8.036229798005253,0.41379310344827586,-0.13855568617250438
2013,5,CHI,55,3.055201810891521,0.4727272727272727,36,19,0.05554912383439129,65,8.824758908650992,0.4307692307692308,0.13576552167155373
2013,5,CIN,70,-1.597820375742164,0.38571428571428573,31,39,-0.022826005367745202,60,-14.058987066588411,0.35,-0.23431645110980687
2013,5,CLE,65,-1.1178617118578784,0.3384615384615385,33,32,-0.017197872490121207,75,-7.368997010990318,0.37333333333333335,-0.09825329347987091
2013,5,DAL,56,25.39601614540112,0.5357142857142857,41,15,0.4535002883107343,73,28.919819719750876,0.6164383561643836,0.3961619139691901
2013,5,DEN,73,28.919819719750876,0.6164383561643836,42,31,0.3961619139691901,56,25.39601614540112,0.5357142857142857,0.4535002883107343
2013,5,DET,65,-2.1599340301728196,0.38461538461538464,46,19,-0.03322975431035107,64,7.513433376221223,0.40625,0.11739739650345661
2013,5,GB,64,7.513433376221223,0.40625,31,33,0.11739739650345661,65,-2.1599340301728196,0.38461538461538464,-0.03322975431035107
2013,5,HOU,71,-21.09938922872346,0.352112676056338,41,30,-0.29717449617920366,52,1.9094673714551238,0.38461538461538464,0.036720526374136996
2013,5,IND,62,3.787534141290065,0.43548387096774194,33,29,0.061089260343388144,67,13.73249693738774,0.44776119402985076,0.20496264085653343
2013,5,JAX,59,-17.526239288172647,0.3728813559322034,34,25,-0.2970549031893669,72,-3.4644762490213536,0.4166666666666667,-0.04811772568085213
2013,5,KC,67,-6.192670263162727,0.417910447761194,41,26,-0.09242791437556308,66,-10.429596994478588,0.3484848484848485,-0.15802419688603922
2013,5,LA,72,-3.4644762490213536,0.4166666666666667,36,36,-0.04811772568085213,59,-17.526239288172647,0.3728813559322034,-0.2970549031893669
2013,5,LAC,69,-0.009873388295041252,0.4927536231884058,50,19,-0.0001430925839861051,55,4.2206524526252345,0.43636363636363634,0.07673913550227698
2013,5,LV,55,4.2206524526252345,0.43636363636363634,27,28,0.07673913550227698,69,-0.009873388295041252,0.4927536231884058,-0.0001430925839861051
2013,5,MIA,57,-7.803262741182706,0.3157894736842105,46,11,-0.1368993463365387,74,-2.1640991624050336,0.4189189189189189,-0.029244583275743696
2013,5,NE,60,-14.058987066588411,0.35,42,18,-0.23431645110980687,70,-1.597820375742164,0.38571428571428573,-0.022826005367745202
2013,5,NO,65,8.824758908650992,0.4307692307692308,36,29,0.13576552167155373,55,3.055201810891521,0.4727272727272727,0.05554912383439129
2013,5,NYG,70,-8.297574136930052,0.44285714285714284,53,17,-0.11853677338471504,77,8.632188451140895,0.42857142857142855,0.11210634352131033
2013,5,NYJ,46,9.611513304751654,0.45652173913043476,24,22,0.20894594140764464,70,3.669037677173037,0.5,0.05241482395961482
2013,5,PHI,77,8.632188451140895,0.42857142857142855,40,37,0.11210634352131033,70,-8.297574136930052,0.44285714285714284,-0.11853677338471504
2013,5,SEA,67,13.73249693738774,0.44776119402985076,33,34,0.20496264085653343,62,3.787534141290065,0.43548387096774194,0.061089260343388144
2013,5,SF,52,1.9094673714551238,0.38461538461538464,16,36,0.036720526374136996,71,-21.09938922872346,0.352112676056338,-0.29717449617920366
2013,5,TEN,66,-10.429596994478588,0.3484848484848485,44,22,-0.15802419688603922,67,-6.192670263162727,0.417910447761194,-0.09242791437556308
2013,6,ARI,64,-5.652767827574164,0.421875,43,21,-0.08832449730584631,69,-0.3862838775438846,0.4492753623188406,-0.0055983170658534
2013,6,BAL,61,-8.692350423058143,0.2786885245901639,39,22,-0.14249754791898595,65,1.513929978789872,0.4307692307692308,0.023291230442921106
2013,6,BUF,69,3.8077376908717895,0.4492753623188406,37,32,0.05518460421553318,84,16.85295167885413,0.4880952380952381,0.20063037712921583
2013,6,CAR,66,23.297448607860133,0.48484848484848486,27,39,0.3529916455736384,60,-12.512885707933126,0.4,-0.20854809513221878
2013,6,CHI,65,7.663673185823047,0.5076923076923077,36,29,0.11790266439727765,53,1.4628615640103817,0.41509433962264153,0.027601161585101543
2013,6,CIN,84,16.85295167885413,0.4880952380952381,43,41,0.20063037712921583,69,3.8077376908717895,0.4492753623188406,0.05518460421553318
2013,6,CLE,66,-2.579892468458736,0.48484848484848486,45,21,-0.03908927982513236,72,11.258546255633632,0.4444444444444444,0.15636869799491157
2013,6,DAL,50,-1.7643369220999352,0.46,31,19,-0.035286738441998707,75,1.1462619431048537,0.44,0.015283492574731383
2013,6,DEN,71,8.825847934233025,0.43661971830985913,42,29,0.12430771738356373,72,-8.983993268851314,0.4305555555555556,-0.12477768428960159
2013,6,DET,72,11.258546255633632,0.4444444444444444,44,28,0.15636869799491157,66,-2.579892468458736,0.48484848484848486,-0.03908927982513236
2013,6,GB,65,1.513929978789872,0.4307692307692308,35,30,0.023291230442921106,61,-8.692350423058143,0.2786885245901639,-0.14249754791898595
2013,6,HOU,73,-9.955178199060189,0.410958904109589,43,30,-0.1363723040967149,41,9.430482495421273,0.4878048780487805,0.23001176818100666
2013,6,IND,48,-2.225218771533749,0.5,31,17,-0.0463587244069531,72,4.862160759440603,0.4305555555555556,0.06753001054778615
2013,6,JAX,72,-8.983993268851314,0.4305555555555556,45,27,-0.12477768428960159,71,8.825847934233025,0.43661971830985913,0.12430771738356373
2013,6,KC,61,-11.961631521311716,0.29508196721311475,34,27,-0.19609232002150354,71,-19.141611859668046,0.39436619718309857,-0.2696001670375781
2013,6,LA,41,9.430482495421273,0.4878048780487805,16,25,0.23001176818100666,73,-9.955178199060189,0.410958904109589,-0.1363723040967149
2013,6,LAC,72,4.862160759440603,0.4305555555555556,35,37,0.06753001054778615,48,-2.225218771533749,0.5,-0.0463587244069531
2013,6,LV,71,-19.141611859668046,0.39436619718309857,43,28,-0.2696001670375781,61,-11.961631521311716,0.29508196721311475,-0.19609232002150354
2013,6,MIN,60,-12.512885707933126,0.4,47,13,-0.20854809513221878,66,23.297448607860133,0.48484848484848486,0.3529916455736384
2013,6,NE,83,2.1486450700430186,0.39759036144578314,48,35,0.025887290000518298,63,9.329940506270164,0.42857142857142855,0.14809429375032007
2013,6,NO,63,9.329940506270164,0.42857142857142855,37,26,0.14809429375032007,83,2.1486450700430186,0.39759036144578314,0.025887290000518298
2013,6,NYG,53,1.4628615640103817,0.41509433962264153,27,26,0.027601161585101543,65,7.663673185823047,0.5076923076923077,0.11790266439727765
2013,6,NYJ,57,-13.934167513164475,0.40350877192982454,37,20,-0.24445907917832413,61,5.5461113954451555,0.32786885245901637,0.09091985894172386
2013,6,PHI,65,12.984968091653954,0.47692307692307695,32,33,0.1997687398715993,66,0.023156306070509558,0.3787878787878788,0.00035085312228044785
2013,6,PIT,61,5.5461113954451555,0.32786885245901637,35,26,0.09091985894172386,57,-13.934167513164475,0.40350877192982454,-0.24445907917832413
2013,6,SEA,66,-5.081711222420948,0.48484848484848486,33,33,-0.07699562458213557,52,-7.731117017561542,0.38461538461538464,-0.14867532726079888
2013,6,SF,69,-0.3862838775438846,0.4492753623188406,31,38,-0.0055983170658534,64,-5.652767827574164,0.421875,-0.08832449730584631
2013,6,TB,66,0.023156306070509558,0.3787878787878788,45,21,0.00035085312228044785,65,12.984968091653954,0.47692307692307695,0.1997687398715993
2013,6,TEN,52,-7.731117017561542,0.38461538461538464,32,20,-0.14867532726079888,66,-5.081711222420948,0.48484848484848486,-0.07699562458213557
2013,6,WAS,75,1.1462619431048537,0.44,42,33,0.015283492574731383,50,-1.7643369220999352,0.46,-0.035286738441998707
2013,7,ARI,71,-21.691882243915785,0.36619718309859156,53,18,-0.305519468224166,64,1.0428362890681844,0.484375,0.01629431701669038
2013,7,ATL,44,6.6920415432324205,0.36363636363636365,26,18,0.1520918532552823,75,-1.4675848616766487,0.44,-0.01956779815568865
2013,7,BAL,61,8.127739748005641,0.4426229508196721,35,26,0.13324163521320723,55,6.028060101417529,0.5272727272727272,0.10960109275304597
2013,7,BUF,66,-3.418315071280166,0.3484848484848485,36,30,-0.05179265259515403,64,-8.988646549309953,0.390625,-0.14044760233296802
2013,7,CAR,57,0.23125497858798494,0.43859649122807015,19,38,0.004057104887508507,59,-11.829473270359513,0.3728813559322034,-0.20049954695524597
2013,7,CHI,52,8.094549807955485,0.4807692307692308,30,22,0.15566441938375933,73,17.735048578672885,0.547945205479452,0.24294587094072445
2013,7,CIN,53,18.870610897840688,0.4716981132075472,35,18,0.3560492622234092,76,14.772154570663442,0.3815789473684211,0.19437045487715054
2013,7,CLE,68,-10.12867191794334,0.39705882352941174,45,23,-0.14895105761681382,66,15.374947677743608,0.45454545454545453,0.23295375269308496
2013,7,DAL,75,-1.6942311195540132,0.44,49,26,-0.022589748260720174,75,-23.695677701815477,0.30666666666666664,-0.31594236935753967
2013,7,DEN,74,3.5928749901217243,0.36486486486486486,54,20,0.048552364731374656,71,-8.064444511361305,0.39436619718309857,-0.11358372551213106
2013,7,DET,76,14.772154570663442,0.3815789473684211,51,25,0.19437045487715054,53,18.870610897840688,0.4716981132075472,0.3560492622234092
2013,7,GB,66,15.374947677743608,0.45454545454545453,37,29,0.23295375269308496,68,-10.12867191794334,0.39705882352941174,-0.14895105761681382
2013,7,HOU,54,-3.0475193733289565,0.35185185185185186,30,24,-0.05643554395053623,68,-4.180036585916914,0.39705882352941174,-0.061471126263484034
